Time,R1,R2,R3,R4,Ave,SD
203,1154.96,1082.27,1179.31,1104.32,1130.215,44.69119264
203.5,1155.61,1082.27,1179.28,1104.25,1130.3525,44.81483711
204,1156.3,1082.27,1179.22,1104.17,1130.49,44.93951416
204.5,1156.61,1082.27,1179.11,1104.26,1130.5625,44.94188497
205,1157.07,1082.27,1179.08,1104.22,1130.66,45.02832516
205.5,1157.44,1082.27,1179.06,1104.2,1130.7425,45.09776371
206,1157.61,1082.27,1179.06,1104.26,1130.8,45.11960476
206.5,1157.93,1082.27,1179.04,1104.11,1130.8375,45.20562603
207,1158.41,1082.27,1178.86,1103.99,1130.8825,45.26214561
207.5,1158.54,1082.27,1178.78,1103.8,1130.8475,45.29804953
208,1158.82,1082.27,1178.78,1103.95,1130.955,45.32544576
208.5,1158.99,1082.27,1178.72,1103.91,1130.9725,45.34723981
209,1159.08,1082.27,1178.54,1104.2,1131.0225,45.2452166
209.5,1159.35,1082.27,1178.44,1104.13,1131.0475,45.2801534
210,1159.62,1082.27,1178.57,1104.15,1131.1525,45.37786419
210.5,1159.94,1082.27,1178.52,1104.12,1131.2125,45.43361705
211,1159.97,1082.27,1178.41,1104.04,1131.1725,45.41770754
211.5,1160.08,1082.27,1178.33,1103.95,1131.1575,45.43123549
212,1160.3,1082.27,1178.33,1103.84,1131.185,45.50003846
212.5,1160.69,1082.27,1178.38,1103.66,1131.25,45.63696966
213,1160.89,1082.27,1178.2,1103.67,1131.2575,45.61625688
213.5,1160.93,1082.27,1178.11,1103.57,1131.22,45.61425654
214,1161.08,1082.27,1178.09,1103.53,1131.2425,45.64812181
214.5,1161.13,1082.27,1178.21,1103.64,1131.3125,45.67783151
215,1161.38,1082.27,1178.32,1103.64,1131.4025,45.76993655
215.5,1161.67,1082.27,1178.59,1103.67,1131.55,45.91945412
216,1162.11,1082.27,1178.61,1103.61,1131.65,46.03505621
216.5,1162.41,1082.27,1178.62,1103.52,1131.705,46.12312399
217,1162.66,1082.27,1178.62,1103.46,1131.7525,46.19097847
217.5,1163.14,1082.27,1178.62,1103.8,1131.9575,46.22924642
218,1163.65,1082.27,1178.48,1103.74,1132.035,46.30985676
218.5,1163.79,1082.27,1178.4,1103.75,1132.0525,46.31302364
219,1163.91,1082.27,1178.35,1103.67,1132.05,46.34012804
219.5,1164.02,1082.27,1178.31,1103.87,1132.1175,46.31130559
220,1164.19,1082.27,1178.17,1103.88,1132.1275,46.30193399
220.5,1164.37,1082.27,1178.14,1103.89,1132.1675,46.33159208
221,1164.59,1082.27,1178.05,1103.85,1132.19,46.36112452
221.5,1164.74,1082.27,1177.98,1103.81,1132.2,46.38123543
222,1164.92,1082.27,1178.01,1103.97,1132.2925,46.40063963
222.5,1165.04,1082.27,1177.96,1103.98,1132.3125,46.41036477
223,1165.38,1082.27,1177.85,1103.94,1132.36,46.46276287
223.5,1165.69,1082.27,1177.87,1104.02,1132.4625,46.5265898
224,1165.98,1082.27,1177.73,1104 J/,1141.993333,52.05451982
224.5,1166.14,1082.27,1177.7,1103.97,1132.52,46.58934714
225,1166.49,1082.27,1177.61,1104.08,1132.6125,46.62235113
225.5,1167.1,1082.27,1177.52,1104.15,1132.76,46.72781256
226,1167.38,1082.27,1177.28,1104.06,1132.7475,46.73865023
226.5,1167.67,1082.27,1177.35,1103.96,1132.8125,46.85312254
227,1167.88,1082.27,1177.47,1104.09,1132.9275,46.91657587
227.5,1167.98,1082.27,1177.27,1103.93,1132.8625,46.91110556
228,1168.16,1082.27,1177.31,1104.04,1132.945,46.9460829
228.5,1168.37,1082.27,1177.35,1104.08,1133.0175,47.00304059
229,1168.69,1082.27,1177.33,1104.1,1133.0975,47.07309874
229.5,1168.9,1082.27,1177.32,1104.09,1133.145,47.12504394
230,1169.41,1082.27,1177.24,1105.66,1133.645,46.91201019
230.5,1169.69,1082.27,1177.17,1108.22,1134.3375,46.46708755
231,1169.84,1082.27,1177.06,1110.2,1134.8425,46.10951773
231.5,1169.93,1082.27,1177.01,1112.74,1135.4875,45.67988206
232,1170.1,1082.27,1176.87,1115.18,1136.105,45.28983734
232.5,1170.12,1082.27,1177.18,1117.03,1136.65,45.11116122
233,1170.42,1082.27,1177.49,1119.01,1137.2975,44.99998324
233.5,1170.56,1082.27,1177.37,1120.54,1137.685,44.7974631
234,1170.86,1082.27,1177.45,1122.23,1138.2025,44.68573178
234.5,1171.01,1082.27,1177.53,1123.65,1138.615,44.5814741
235,1171.21,1082.27,1177.53,1124.93,1138.985,44.49083014
235.5,1171.35,1082.27,1177.46,1127.33,1139.6025,44.26708286
236,1171.54,1082.27,1177.41,1128.42,1139.91,44.20066591
236.5,1172.06,1082.27,1177.39,1129.43,1140.2875,44.23423589
237,1172.64,1082.27,1177.38,1130.16,1140.6125,44.31219499
237.5,1173.01,1082.27,1177.27,1130.75,1140.825,44.32571075
238,1173.15,1082.27,1177.09,1131.37,1140.97,44.26457124
238.5,1173.29,1082.27,1177.18,1132.25,1141.2475,44.26122033
239,1173.42,1082.27,1177.22,1133.52,1141.6075,44.22153275
239.5,1173.52,1082.27,1177.17,1134.58,1141.885,44.17056222
240,1173.67,1082.27,1177.18,1135.38,1142.125,44.1665639
240.5,1173.83,1082.27,1177.14,1136.18,1142.355,44.15506653
241,1174.04,1082.27,1177.24,1136.89,1142.61,44.19923001
241.5,1174.11,1082.27,1177.21,1137.78,1142.8425,44.17177936
242,1174.31,1082.27,1177.04,1138.62,1143.06,44.14499066
242.5,1174.43,1082.27,1176.94,1139.74,1143.345,44.11368986
243,1174.74,1082.27,1176.88,1140.51,1143.6,44.15191578
243.5,1174.88,1082.27,1176.89,1141.29,1143.8325,44.17069645
244,1175.1,1082.27,1176.81,1141.9,1144.02,44.19165608
244.5,1175.12,1082.27,1176.84,1142.58,1144.2025,44.19413715
245,1175.14,1082.27,1176.84,1143.1,1144.3375,44.19318377
245.5,1175.37,1082.27,1176.72,1143.47,1144.4575,44.21429586
246,1175.34,1082.27,1176.72,1144.33,1144.665,44.2030425
246.5,1175.45,1082.27,1176.54,1145.14,1144.85,44.18505253
247,1175.76,1082.27,1176.45,1145.84,1145.08,44.2380417
247.5,1175.85,1082.27,1176.26,1146.26,1145.16,44.21707136
248,1176.05,1082.27,1176.3,1146.65,1145.3175,44.27627158
248.5,1176.18,1082.27,1176.3,1146.88,1145.4075,44.30878572
249,1176.3,1082.27,1176.3,1147.46,1145.5825,44.34383563
249.5,1176.22,1082.27,1176.31,1147.89,1145.6725,44.33433761
250,1176.41,1082.27,1176.28,1148.51,1145.8675,44.38238868
